index,FP,Carregamento,valorFusivel,tipoCurto,I_A_Isolador,I_B_Isolador,I_C_Isolador,I_A1_Isolador,I_B1_Isolador,I_C1_Isolador,I_A_Consumidor,I_B_Consumidor,I_C_Consumidor
5168,0.65,1.2,12,3,51.302436,74.193694,28.256673,21.260759,71.821176,57.660758,21.250634,12.676801,9.7877406
5169,0.65,1.2,12,4,82.631153,29.960716,56.698146,79.973993,63.865367,21.577355,10.784879,10.782875,21.567753
5170,0.65,1.2,12,5,21.573965,21.576397,21.572871,21.572468,21.575994,21.5749,21.566176,21.5697,21.568499
5171,0.65,1.2,13,1,84.920371,72.786797,80.403921,85.740982,78.642484,73.742571,3.1349288,3.1345799,6.2695065
5172,0.65,1.2,13,2,28.127843,54.447448,76.138165,58.34324,23.905281,74.681339,11.162341,23.896734,13.995542
5173,0.65,1.2,13,3,53.23956,75.999776,29.341056,23.200116,73.846531,58.989294,23.190165,13.838247,10.799473
5174,0.65,1.2,13,4,84.920371,30.934864,58.992646,82.515099,65.464139,23.542395,11.76754,11.765403,23.532943
5175,0.65,1.2,13,5,23.539013,23.541847,23.537645,23.537202,23.541403,23.540035,23.531018,23.535219,23.533733
5176,0.65,1.2,14,1,88.525879,75.661176,83.47351,89.227493,81.965409,76.480918,3.8251963,3.824817,7.6500105
5177,0.65,1.2,14,2,30.033662,58.01973,78.988008,60.321041,27.673835,78.121186,13.189904,27.665587,16.158555
5178,0.65,1.2,14,3,56.583149,78.862606,31.478309,26.868626,77.13848,61.151879,26.859013,16.031182,12.762167
5179,0.65,1.2,14,4,88.525879,32.785071,62.912456,86.630902,67.983605,27.257123,13.62515,13.622808,27.247958
5180,0.65,1.2,14,5,27.253785,27.257436,27.251793,27.251287,27.25693,27.254938,27.245313,27.250955,27.248827
5181,0.7,1.2,1,1,14.912539,14.538803,14.980055,15.079724,14.641476,14.710237,0.042283162,0.042281359,0.084564502
5182,0.7,1.2,1,2,5.9254647,8.8500648,14.763043,11.941424,1.7245425,13.631224,0.8094826,1.7134699,0.90478354
5183,0.7,1.2,1,3,8.8331105,14.759863,5.9396093,1.7080273,13.619539,11.94767,1.696568,0.89792038,0.79950115
5184,0.7,1.2,1,4,14.912539,5.9989452,8.9231785,13.760162,12.070881,1.7163071,0.85253892,0.85248903,1.705028
5185,0.7,1.2,1,5,1.7127174,1.7127497,1.7127256,1.7127154,1.7127395,1.7127477,1.7052045,1.7052285,1.7052282
5186,0.7,1.2,2,1,23.314562,22.361864,23.399237,23.679326,22.654781,22.741914,0.065370237,0.06536587,0.13073608
5187,0.7,1.2,2,2,9.9904279,12.909958,22.889926,18.981093,1.7323107,20.667382,0.78870696,1.721321,0.93476035
5188,0.7,1.2,2,3,12.883338,22.88385,10.011398,1.7074805,20.648432,18.989603,1.6958914,0.92343998,0.77474946
5189,0.7,1.2,2,4,23.314562,10.200397,13.121486,21.035173,19.348199,1.7199089,0.85434163,0.85426444,1.7086061
5190,0.7,1.2,2,5,1.716238,1.7162708,1.7162477,1.7162396,1.7162627,1.7162724,1.7087132,1.7087363,1.7087374
5191,0.7,1.2,3,1,27.104272,25.796456,27.170695,27.570013,26.216714,26.28538,0.075556093,0.075550277,0.15110634
5192,0.7,1.2,3,2,11.799505,14.707216,26.495962,22.107493,1.7344668,23.786882,0.77979223,1.7235207,0.94682952
5193,0.7,1.2,3,3,14.676315,26.488601,11.823511,1.7061993,23.764708,22.117005,1.6945613,0.93361019,0.76427788
5194,0.7,1.2,3,4,27.104272,12.09998,15.011681,24.314425,22.632932,1.7203397,0.85456151,0.85447258,1.7090341
5195,0.7,1.2,3,5,1.7166508,1.7166837,1.7166608,1.7166539,1.7166768,1.7166868,1.7091258,1.7091486,1.70915
5196,0.7,1.2,4,1,32.324869,30.446083,32.332076,32.932015,31.082446,31.089942,0.17751457,0.17749905,0.35501353
5197,0.7,1.2,4,2,12.945467,18.521947,31.405293,25.590938,3.4157979,28.81622,1.5234238,3.4050548,1.8927473
5198,0.7,1.2,4,3,18.449603,31.391258,13.006112,3.350757,28.765938,25.617364,3.3392161,1.8650807,1.4862625
5199,0.7,1.2,4,4,32.324869,13.381087,18.988539,29.619074,26.377595,3.3832539,1.6861437,1.6859416,3.3720853
5200,0.7,1.2,4,5,3.3796742,3.379766,3.3796773,3.3796541,3.3797427,3.3797459,3.3722253,3.3723137,3.3723
5201,0.7,1.2,5,1,37.040484,34.559657,36.95079,37.772749,35.437121,35.34336,0.30064916,0.30062027,0.60126928
5202,0.7,1.2,5,2,13.965291,21.978865,35.771767,28.671828,5.0524165,33.318407,2.2383448,5.0418682,2.829166
5203,0.7,1.2,5,3,21.857272,35.752052,14.073022,4.9454226,33.235762,28.721492,4.9339915,2.7868411,2.1754459
5204,0.7,1.2,5,4,37.040484,14.536032,22.631495,34.43383,29.745571,4.9988136,2.4940581,2.4937261,4.9877842
5205,0.7,1.2,5,5,4.9953264,4.9954982,4.9953048,4.9952639,4.9954574,4.9954357,4.987936,4.9881291,4.9880826
5206,0.7,1.2,6,1,39.930887,37.027076,39.75279,40.737001,38.081797,37.895013,0.32235597,0.32232279,0.64467861
5207,0.7,1.2,6,2,15.298759,23.278348,38.406605,30.964228,5.0596482,35.589529,2.2262743,5.0491217,2.8534347
5208,0.7,1.2,6,3,23.147375,38.384058,15.413278,4.9465359,35.499779,31.016136,4.9350655,2.8073636,2.161472
5209,0.7,1.2,6,4,39.930887,15.992423,24.062926,36.928943,32.256447,5.0029508,2.4961336,2.4957788,4.9919124
5210,0.7,1.2,6,5,4.9994389,4.9996123,4.9994194,4.9993786,4.9995715,4.9995519,4.9920446,4.9922372,4.9921927
5211,0.7,1.2,7,1,51.874908,46.951881,51.114344,52.924077,48.915853,48.108537,0.67293452,0.67285246,1.3457866
5212,0.7,1.2,7,2,18.761243,30.842288,49.024295,38.984917,8.2276197,46.033573,3.5853944,8.2174602,4.7388466
5213,0.7,1.2,7,3,30.571212,48.986109,19.012671,8.0108896,45.851178,39.105109,7.9996043,4.6565291,3.4626391
5214,0.7,1.2,7,4,51.874908,19.970745,32.334796,48.56012,41.368748,8.1185797,4.0542418,4.0535488,8.1077906
5215,0.7,1.2,7,5,8.1151697,8.1155634,8.1150577,8.1149778,8.1154835,8.1153714,8.1078257,8.1083309,8.1081785
5216,0.7,1.2,8,1,60.667854,53.978061,59.206611,61.801764,56.81255,55.249445,1.0190464,1.0189119,2.0379577
5217,0.7,1.2,8,2,21.409822,36.234978,56.530748,44.703532,10.754596,53.413526,4.6960517,10.744701,6.265756
5218,0.7,1.2,8,3,35.827209,56.480023,21.799457,10.450174,53.141147,44.895467,10.439056,6.1550288,4.5285745
5219,0.7,1.2,8,4,60.667854,23.091438,38.414155,57.094226,48.138467,10.600883,5.2956388,5.294649,10.590288
5220,0.7,1.2,8,5,10.597526,10.598155,10.597295,10.59718,10.59804,10.597808,10.590169,10.591028,10.590744
5221,0.7,1.2,9,1,64.213508,56.76054,62.40052,65.351919,59.990054,58.045312,1.1978204,1.1976593,2.3954789
5222,0.7,1.2,9,2,22.457233,38.473016,59.485631,46.92383,11.978616,56.371079,5.2495305,11.96884,7.0034901
5223,0.7,1.2,9,3,37.995675,59.430024,22.918975,11.632925,56.053295,47.154775,11.621898,6.8809649,5.0616108
5224,0.7,1.2,9,4,64.213508,24.339213,40.966843,60.58303,50.837107,11.803752,5.8971905,5.8960601,11.79325
5225,0.7,1.2,9,5,11.800419,11.801178,11.800113,11.79998,11.801046,11.80074,11.793039,11.794104,11.793739
5226,0.7,1.2,10,1,72.478899,63.174774,69.693075,73.551681,67.407537,64.402734,1.743235,1.7429974,3.4862313
5227,0.7,1.2,10,2,24.947624,43.9426,66.226258,51.91536,15.500076,63.275457,6.8982234,15.490624,9.1136368
5228,0.7,1.2,10,3,43.257882,66.16194,25.628389,15.04124,62.823761,52.272212,15.0305,8.9660171,6.6544431
5229,0.7,1.2,10,4,72.4789,27.284977,47.241244,68.860667,57.048358,15.266754,7.6290198,7.6275072,15.256527
5230,0.7,1.2,10,5,15.263492,15.264689,15.262908,15.262725,15.264506,15.263923,15.255984,15.257764,15.257105
5231,0.7,1.2,11,1,79.895403,68.911568,76.07363,80.812744,74.110084,69.973068,2.4717285,2.471403,4.9431298
5232,0.7,1.2,11,2,27.490723,49.373281,72.130211,56.21163,19.867541,69.582639,9.050736,19.858468,11.702248
5233,0.7,1.2,11,3,48.424035,72.06741,28.451863,19.279368,68.962994,56.749453,19.269017,11.544286,8.7387985
5234,0.7,1.2,11,4,79.895403,30.154241,53.447426,76.529987,62.525782,19.566456,9.7792526,9.7773232,19.556575
5235,0.7,1.2,11,5,19.563297,19.565151,19.562227,19.561989,19.564914,19.563844,19.5555,19.558424,19.557257
5236,0.7,1.2,12,1,82.631153,71.045861,78.398529,83.468379,76.60387,72.01791,2.831851,2.831489,5.663338
5237,0.7,1.2,12,2,28.617546,51.585828,74.286283,57.774489,21.921643,71.972514,10.100763,21.912745,12.909198
5238,0.7,1.2,12,3,50.511345,74.229194,29.708675,21.276214,71.274416,58.405772,21.266055,12.755087,9.7553526
5239,0.7,1.2,12,4,82.631153,31.356883,55.945539,79.44045,64.529969,21.590204,10.791295,10.789193,21.580488
5240,0.7,1.2,12,5,21.587104,21.589307,21.585746,21.585489,21.58905,21.587692,21.57912,21.58268,21.581214
5241,0.7,1.2,13,1,84.920371,72.849129,80.337729,85.681952,78.703486,73.73551,3.1879817,3.1875881,6.3755675
5242,0.7,1.2,13,2,29.70059,53.563165,76.087623,59.087009,23.89528,74.01474,11.131,23.88655,14.063062
5243,0.7,1.2,13,3,52.368497,76.039099,30.913394,23.196644,73.241981,59.812595,23.186671,13.91823,10.751819
5244,0.7,1.2,13,4,84.920371,32.474589,58.155033,81.919354,66.206874,23.535417,11.764058,11.761804,23.525861
5245,0.7,1.2,13,5,23.532385,23.534944,23.530713,23.530442,23.534673,23.533001,23.524189,23.528419,23.52663
5246,0.7,1.2,14,1,88.525879,75.740884,83.393281,89.154909,82.041672,76.475166,3.886638,3.8861959,7.7728311
5247,0.7,1.2,14,2,31.804118,56.989103,78.932606,61.198797,27.617435,77.340622,13.128945,27.609019,16.225213
5248,0.7,1.2,14,3,55.569272,78.908474,33.234041,26.822542,76.429646,62.112998,26.812929,16.113557,12.680291
5249,0.7,1.2,14,4,88.525879,34.562162,61.919999,85.921038,68.868392,27.205583,13.599416,13.596916,27.196332
5250,0.7,1.2,14,5,27.202712,27.205994,27.20034,27.20006,27.205714,27.203342,27.194029,27.199682,27.197174
5251,0.75,1.2,1,1,14.912539,14.53878,14.979754,15.079533,14.641564,14.710017,0.043488646,0.043486746,0.086975374
5252,0.75,1.2,1,2,5.9389945,8.8494404,14.762137,11.945312,1.7557358,13.628336,0.82374337,1.7445185,0.92161159
5253,0.75,1.2,1,3,8.8326406,14.760511,5.9545356,1.7389082,13.617631,11.953272,1.7273165,0.91471914,0.81348422
5254,0.75,1.2,1,4,14.912539,6.0088737,8.9255335,13.759737,12.073593,1.747343,0.86798816,0.86793687,1.735925
5255,0.75,1.2,1,5,1.7437127,1.7437441,1.7437189,1.7437083,1.7437335,1.7437397,1.7361046,1.7361297,1.7361273
5256,0.75,1.2,2,1,23.314562,22.361878,23.398547,23.678867,22.655029,22.74145,0.067233544,0.067229015,0.13446253
5257,0.75,1.2,2,2,9.9994127,12.909442,22.888473,18.983197,1.7702865,20.664647,0.80564241,1.7591041,0.95569839
5258,0.75,1.2,2,3,12.88293,22.884748,10.022618,1.7448863,20.647111,18.994361,1.7331263,0.9442252,0.79128048
5259,0.75,1.2,2,4,23.314562,10.204523,13.125769,21.036287,19.348681,1.7575987,0.87309656,0.87301716,1.7461137
5260,0.75,1.2,2,5,1.7538736,1.7539058,1.7538813,1.7538719,1.7538964,1.753904,1.7462238,1.7462483,1.7462472
5261,0.75,1.2,3,1,27.104272,25.796517,27.169792,27.5694,26.217066,26.284798,0.077709605,0.07770358,0.15541315
5262,0.75,1.2,3,2,11.809401,14.704844,26.494262,22.110183,1.774152,23.783004,0.79729291,1.7629999,0.96893132
5263,0.75,1.2,3,3,14.674025,26.489599,11.836005,1.7452059,23.762434,22.122764,1.7333888,0.95550468,0.78132493
5264,0.75,1.2,3,4,27.104272,12.104496,15.014882,24.314993,22.633834,1.7596846,0.87413874,0.87404726,1.748186
5265,0.75,1.2,3,5,1.7559382,1.7559705,1.7559462,1.7559375,1.7559618,1.7559699,1.7482805,1.7483047,1.748304
5266,0.75,1.2,4,1,32.324869,30.446397,32.329651,32.930331,31.083492,31.088466,0.18250501,0.18248875,0.36499367
5267,0.75,1.2,4,2,13.00876,18.492234,31.401209,25.616145,3.4806751,28.791018,1.5510624,3.4697651,1.9303051
5268,0.75,1.2,4,3,18.420307,31.393539,13.075035,3.414399,28.744659,25.649625,3.4027297,1.9024777,1.5128127
5269,0.75,1.2,4,4,32.324869,13.431145,18.970525,29.603822,26.398867,3.4475085,1.7181998,1.7179917,3.4361915
5270,0.75,1.2,4,5,3.4438926,3.4439808,3.4438877,3.443865,3.4439581,3.4439532,3.4363374,3.4364303,3.4364082
5271,0.75,1.2,5,1,37.040484,34.560502,36.946276,37.769547,35.439239,35.340764,0.30898611,0.30895572,0.61794169
5272,0.75,1.2,5,2,14.110365,21.908885,35.764825,28.731198,5.1342236,33.26229,2.2719138,5.1235354,2.8784309
5273,0.75,1.2,5,3,21.788206,35.75578,14.22661,5.0255702,33.18637,28.792434,5.0140484,2.8362041,2.2071622
5274,0.75,1.2,5,4,37.040484,14.658676,22.579374,34.393664,29.798851,5.0797792,2.5344877,2.5341459,5.0686337
5275,0.75,1.2,5,5,5.0762762,5.0764387,5.0762371,5.0762011,5.0764027,5.0763636,5.068796,5.0689973,5.068933
5276,0.75,1.2,6,1,39.930887,37.028235,39.747697,40.733337,38.084319,37.892206,0.3312946,0.33125981,0.66255425
5277,0.75,1.2,6,2,15.442518,23.205611,38.399147,31.023778,5.1461702,35.531754,2.2617738,5.1354912,2.9056485
5278,0.75,1.2,6,3,23.075467,38.388013,15.566373,5.0312005,35.449117,31.088148,5.0196321,2.8595695,2.1950309
5279,0.75,1.2,6,4,39.930887,16.113031,24.009327,36.888187,32.309731,5.088532,2.5388663,2.5385009,5.0773672
5280,0.75,1.2,6,5,5.0850014,5.0851659,5.0849643,5.0849279,5.0851295,5.0850924,5.07751,5.0777113,5.077649
5281,0.75,1.2,7,1,51.874908,46.956745,51.102044,52.914719,48.923249,48.10299,0.69110061,0.69101377,1.382114
5282,0.75,1.2,7,2,19.109256,30.663981,49.0092,39.131562,8.3463661,45.895521,3.6315405,8.3360714,4.8159779
5283,0.75,1.2,7,3,30.394659,48.994006,19.376297,8.1269106,45.727645,39.276194,8.1155729,4.7344198,3.5048674
5284,0.75,1.2,7,4,51.874907,20.276266,32.188843,48.453154,41.505542,8.2359288,4.1128798,4.1121647,8.2250444
5285,0.75,1.2,7,5,8.2325398,8.2329077,8.2323832,8.2323202,8.2328447,8.2326881,8.2251051,8.2256291,8.2254315
5286,0.75,1.2,8,1,60.667853,53.988636,59.186791,61.786026,56.826131,55.242176,1.0459724,1.0458293,2.0918011
5287,0.75,1.2,8,2,21.94602,35.959235,56.509034,44.932207,10.895238,53.201014,4.7493225,10.885213,6.3623355
5288,0.75,1.2,8,3,35.553858,56.491956,22.354922,10.587698,52.949945,45.159235,10.576553,6.253314,4.5760818
5289,0.75,1.2,8,4,60.667854,23.572715,38.179044,56.923274,48.355836,10.739904,5.365126,5.3641021,10.729228
5290,0.75,1.2,8,5,10.736605,10.737188,10.7363,10.736216,10.737105,10.736799,10.729153,10.730041,10.729682
5291,0.75,1.2,9,1,64.213508,56.774567,62.376843,65.332785,60.007109,58.037491,1.2291414,1.2289694,2.4581101
5292,0.75,1.2,9,2,23.088468,38.148864,59.46085,47.19456,12.127577,56.121225,5.30538,12.117675,7.1086404
5293,0.75,1.2,9,3,37.674214,59.444096,23.570353,11.778736,55.828095,47.465612,11.767694,6.9884057,5.11074
5294,0.75,1.2,9,4,64.213508,24.911231,40.686107,60.379059,51.09632,11.951059,5.970828,5.9696571,11.940485
5295,0.75,1.2,9,5,11.947806,11.948509,11.94741,11.947317,11.948416,11.94802,11.940327,11.941426,11.94097
5296,0.75,1.2,10,1,72.478899,63.20068,69.657898,73.522041,67.43584,64.394307,1.7874512,1.7871944,3.5746445
5297,0.75,1.2,10,2,25.853481,43.479572,66.193435,52.311365,15.665054,62.91709,6.9582339,15.655485,9.2406463
5298,0.75,1.2,10,3,42.798411,66.182599,26.553439,15.203536,62.499576,52.721604,15.192812,9.0974066,6.7047113
5299,0.75,1.2,10,4,72.4789,28.126701,46.825451,68.557781,57.433847,15.430256,7.7107751,7.7092011,15.419976
5300,0.75,1.2,10,5,15.427143,15.428243,15.426415,15.4263,15.428128,15.427401,15.419524,15.421351,15.420547
5301,0.75,1.2,11,1,79.895403,68.955009,76.023763,80.769096,74.154067,69.965466,2.5320219,2.5316641,5.0636843
5302,0.75,1.2,11,2,28.714958,48.745335,72.089216,56.764567,20.037128,69.092619,9.1089237,20.027953,11.851551
5303,0.75,1.2,11,3,47.800868,72.09656,29.68781,19.447919,68.518372,57.368939,19.437615,11.701242,8.7828427
5304,0.75,1.2,11,4,79.895403,31.324657,52.864229,76.102034,63.072267,19.735308,9.8637099,9.8616866,19.725396
5305,0.75,1.2,11,5,19.7324,19.734091,19.731107,19.730982,19.733966,19.732674,19.724473,19.727456,19.726066
5306,0.75,1.2,12,1,82.631153,71.098242,78.341643,83.417889,76.655651,72.011102,2.8996272,2.899225,5.7988502
5307,0.75,1.2,12,2,29.97543,50.884582,74.242136,58.399607,22.088013,71.423004,10.155353,22.07902,13.067563
5308,0.75,1.2,12,3,49.815564,74.262252,31.073045,21.442693,70.775241,59.102123,21.432592,12.922835,9.7934527
5309,0.75,1.2,12,4,82.631153,32.671876,55.285722,78.954359,65.151458,21.756368,10.874422,10.872208,21.74663
5310,0.75,1.2,12,5,21.753573,21.755577,21.751953,21.751832,21.755456,21.753836,21.745449,21.749072,21.747344
5311,0.75,1.2,13,1,84.920371,72.910376,80.274034,85.624768,78.762937,73.72962,3.2628633,3.2624211,6.5252821
5312,0.75,1.2,13,2,31.174618,52.794431,76.040848,59.779641,24.05555,73.409942,11.180479,24.04673,14.229494
5313,0.75,1.2,13,3,51.605982,76.075772,32.388294,23.358329,72.692025,60.57999,23.348425,14.095784,10.782378
5314,0.75,1.2,13,4,84.920371,33.91947,57.423523,81.378366,66.899079,23.696092,11.844454,11.842069,23.686523
5315,0.75,1.2,13,5,23.693419,23.695741,23.691445,23.691334,23.69563,23.693656,23.685074,23.689368,23.687276
5316,0.75,1.2,14,1,88.525879,75.81934,83.316544,89.084823,82.115939,76.471234,3.974628,3.9741185,7.9487436
5317,0.75,1.2,14,2,33.460896,56.101406,78.881897,62.012155,27.758761,76.637238,13.164415,27.750268,16.405681
5318,0.75,1.2,14,3,54.689507,78.951426,34.880561,26.96827,75.788908,63.005131,26.958742,16.308538,12.691793
5319,0.75,1.2,14,4,88.525879,36.222751,61.059455,85.280067,69.688556,27.348726,13.671075,13.668402,27.339476
5320,0.75,1.2,14,5,27.346324,27.349287,27.343572,27.343502,27.349217,27.346466,27.337473,27.343187,27.3403
5321,0.8,1.2,1,1,14.912539,14.538755,14.979458,15.079344,14.641648,14.7098,0.044947388,0.044945392,0.08989276
5322,0.8,1.2,1,2,5.9561132,8.8494988,14.76126,11.950255,1.7965753,13.625237,0.84259151,1.7853078,0.94359852
5323,0.8,1.2,1,3,8.8328193,14.761133,5.9729288,1.7793377,13.615472,11.959855,1.7677098,0.93663929,0.83199606
5324,0.8,1.2,1,4,14.912539,6.0224928,8.9284252,13.759002,12.077403,1.7879764,0.88828398,0.88823097,1.7765149
5325,0.8,1.2,1,5,1.784338,1.7843686,1.7843422,1.7843313,1.7843577,1.7843619,1.7766986,1.7767249,1.7767202
5326,0.8,1.2,2,1,23.314562,22.361887,23.397867,23.678416,22.655269,22.740989,0.069488362,0.06948366,0.13897199
5327,0.8,1.2,2,2,10.011037,12.909137,22.887056,18.986211,1.8180619,20.661596,0.8270953,1.8067822,0.98202793
5328,0.8,1.2,2,3,12.882701,22.885615,10.036349,1.7919436,20.645433,18.999943,1.7801103,0.97033912,0.81224602
5329,0.8,1.2,2,4,23.314562,10.211396,13.130076,21.036967,19.350125,1.8050141,0.89676274,0.89668065,1.7934434
5330,0.8,1.2,2,5,1.8012672,1.801299,1.8012729,1.8012622,1.8012882,1.801294,1.7935571,1.793583,1.7935797
5331,0.8,1.2,3,1,27.104272,25.79657,27.168901,27.568798,26.217408,26.284219,0.080315639,0.08030935,0.16062495
5332,0.8,1.2,3,2,11.821625,14.702614,26.4926,22.113704,1.8236925,23.778826,0.81927915,1.8124299,0.99651826
5333,0.8,1.2,3,3,14.671849,26.490565,11.850695,1.7938985,23.759816,22.129257,1.7820003,0.98281046,0.80276504
5334,0.8,1.2,3,4,27.104272,12.111456,15.018024,24.315131,22.635621,1.8088001,0.89864989,0.89855531,1.7972052
5335,0.8,1.2,3,5,1.8050286,1.8050606,1.8050347,1.8050243,1.8050502,1.8050563,1.797303,1.7973288,1.7973259
5336,0.8,1.2,4,1,32.324869,30.446688,32.327263,32.928679,31.084509,31.087,0.18855587,0.18853887,0.37709464
5337,0.8,1.2,4,2,13.076329,18.465253,31.397242,25.642313,3.56488,28.766376,1.5873421,3.553897,1.9787166
5338,0.8,1.2,4,3,18.393602,31.395715,13.147786,3.4969926,28.723774,25.68256,3.4852907,1.950577,1.5477829
5339,0.8,1.2,4,4,32.324869,13.485917,18.95467,29.588747,26.42127,3.5309025,1.7598735,1.7596583,3.5195318
5340,0.8,1.2,4,5,3.5272826,3.5273677,3.5272696,3.5272475,3.5273456,3.5273326,3.5196844,3.5197823,3.5197518
5341,0.8,1.2,5,1,37.040484,34.561303,36.941834,37.766407,35.441303,35.338191,0.31911472,0.31908258,0.63819715
5342,0.8,1.2,5,2,14.259641,21.845901,35.758118,28.79069,5.2446362,33.208602,2.318144,5.2338997,2.9439026
5343,0.8,1.2,5,3,21.725814,35.759298,14.383503,5.1337103,33.139051,28.862943,5.1221913,2.9015423,2.2511647
5344,0.8,1.2,5,4,37.040484,14.78657,22.533204,34.355208,29.852577,5.1890434,2.5891139,2.5887601,5.177874
5345,0.8,1.2,5,5,5.185556,5.1857101,5.1854993,5.1854683,5.1856791,5.1856225,5.1780478,5.1782583,5.1781759
5346,0.8,1.2,6,1,39.930887,37.02934,39.742686,40.729742,38.086779,37.889421,0.34215422,0.34211753,0.68427159
5347,0.8,1.2,6,2,15.590127,23.139595,38.391931,31.08342,5.2613522,35.476323,2.3098699,5.2506128,2.9742199
5348,0.8,1.2,6,3,23.009954,38.391752,15.722421,5.1438772,35.400437,31.159683,5.1323047,2.9278811,2.2407988
5349,0.8,1.2,6,4,39.930887,16.238504,23.961365,36.849035,32.363433,5.2024485,2.5958142,2.5954361,5.1912503
5350,0.8,1.2,6,5,5.1989309,5.1990875,5.1988762,5.1988442,5.1990554,5.1990007,5.1914045,5.1916154,5.1915349
5351,0.8,1.2,7,1,51.874908,46.961461,51.089969,52.90555,48.93047,48.097508,0.71325769,0.71316543,1.4264228
5352,0.8,1.2,7,2,19.454258,30.503275,48.994685,39.274382,8.5118898,45.765295,3.698013,8.5015494,4.9203531
5353,0.8,1.2,7,3,30.234838,49.001391,19.735018,8.2884754,45.610999,39.442175,8.2771748,4.8390999,3.5666797
5354,0.8,1.2,7,4,51.874908,20.581518,32.058226,48.352418,41.639186,8.3994352,4.1946431,4.1939015,8.3885446
5355,0.8,1.2,7,5,8.3960971,8.3964416,8.3958955,8.3958493,8.3963954,8.3961938,8.3886308,8.3891764,8.3889331
5356,0.8,1.2,8,1,60.667854,53.998939,59.167379,61.770629,56.839394,55.235025,1.0789199,1.0787671,2.1576864
5357,0.8,1.2,8,2,22.468795,35.711846,56.488248,45.152265,11.097196,53.002093,4.8293124,11.087129,6.4950238
5358,0.8,1.2,8,3,35.307395,56.503075,22.894426,10.784807,52.770765,45.412448,10.773723,6.3870903,4.6492842
5359,0.8,1.2,8,4,60.667854,24.044882,37.968967,56.763545,48.565504,10.939367,5.4648813,5.4638172,10.928698
5360,0.8,1.2,8,5,10.936156,10.936698,10.935776,10.935723,10.936645,10.936265,10.928665,10.929587,10.929152
5361,0.8,1.2,9,1,64.213508,56.788253,62.353682,65.314078,60.023764,58.029824,1.2675278,1.2673437,2.5348708
5362,0.8,1.2,9,2,23.700047,37.858857,59.437188,47.453926,12.344923,55.888127,5.3911616,12.334981,7.254191
5363,0.8,1.2,9,3,37.385099,59.457195,24.199346,11.990966,55.617728,47.762824,11.979995,7.1355589,5.1886465
5364,0.8,1.2,9,4,64.213508,25.468639,40.43568,60.189091,51.345175,12.165758,6.0782077,6.0769894,12.155197
5365,0.8,1.2,9,5,12.162612,12.163264,12.162125,12.162071,12.163209,12.162722,12.155091,12.156229,12.155681
5366,0.8,1.2,10,1,72.4789,63.226027,69.623626,73.493129,67.463472,64.386185,1.8418993,1.8416215,3.6835197
5367,0.8,1.2,10,2,26.718869,43.069058,66.162337,52.68689,15.918843,62.585658,7.0578557,15.909242,9.4203398
5368,0.8,1.2,10,3,42.388565,66.201814,27.435337,15.45203,62.199246,53.14737,15.441402,9.280632,6.793075
5369,0.8,1.2,10,4,72.4789,28.934562,46.456848,68.277966,57.799999,15.681243,7.8363189,7.8346738,15.670993
5370,0.8,1.2,10,5,15.678303,15.679316,15.677431,15.677382,15.679267,15.678395,15.670627,15.672511,15.671561
5371,0.8,1.2,11,1,79.895403,68.997615,75.975461,80.726656,74.196976,69.95849,2.6067355,2.6063424,5.2130762
5372,0.8,1.2,11,2,29.871138,48.195329,72.050806,57.283987,20.321009,68.643825,9.2196007,20.311813,12.068544
5373,0.8,1.2,11,3,47.251194,72.123708,30.854417,19.727393,68.110223,57.950903,19.71721,11.924944,8.8774174
5374,0.8,1.2,11,4,79.895403,32.433432,52.351838,75.710063,63.586243,20.016733,10.004499,10.002369,20.006867
5375,0.8,1.2,11,5,20.014094,20.01564,20.012578,20.012561,20.015624,20.014108,20.006085,20.009146,20.007531
5376,0.8,1.2,12,1,82.631153,71.149662,78.286708,83.368878,76.706148,72.005131,2.9838769,2.9834312,5.9673061
5377,0.8,1.2,12,2,31.253298,50.273944,74.20101,58.984711,22.380689,70.921884,10.268809,22.371679,13.300549
5378,0.8,1.2,12,3,49.20516,74.293078,32.357196,21.731763,70.318851,59.754197,21.721792,13.164261,9.8882431
5379,0.8,1.2,12,4,82.631153,33.912084,54.708555,78.510771,65.733752,22.046936,11.019796,11.017457,22.037253
5380,0.8,1.2,12,5,22.044461,22.046288,22.042578,22.042587,22.046298,22.044414,22.036242,22.039951,22.037958
5381,0.8,1.2,13,1,84.920371,72.970549,80.212709,85.56935,78.820892,73.72481,3.3562386,3.355744,6.7119802
5382,0.8,1.2,13,2,32.558481,52.128775,75.997529,60.425939,24.35366,72.860602,11.295133,24.344829,14.477108
5383,0.8,1.2,13,3,50.940536,76.110022,33.774035,23.653816,72.191073,61.296647,23.644051,14.35361,10.875722
5384,0.8,1.2,13,4,84.920371,35.277584,56.786356,80.88633,67.545505,23.992536,11.992779,11.990248,23.983027
5385,0.8,1.2,13,5,23.990233,23.992344,23.987955,23.987999,23.992387,23.99011,23.98178,23.986167,23.98377
5386,0.8,1.2,14,1,88.525879,75.896541,83.243106,89.017116,82.188279,76.468971,4.0850441,4.0844621,8.1695032
5387,0.8,1.2,14,2,35.013239,55.340797,78.835497,62.767401,28.059602,76.002934,13.277433,28.051106,16.679382
5388,0.8,1.2,14,3,53.929328,78.991698,36.426103,27.268873,75.20915,63.8348,27.259497,16.595998,12.778019
